Annee;Appareil;Commandes;Impressions;Clics;Cout;PM;CA;Reseaurechercher;Mois
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2018;Tablettes;0;19238;110;21,02;1,7;0;69,43 %;octobre
2016;Téléphones mobiles;0;6;0;0;2,7;0;20,00 %;octobre
2016;Tablettes;0;0;0;0; --;0; --;octobre
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2016;Tablettes;0;20;1;0,92;2;0;76,92 %;octobre
2016;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2017;Ordinateurs;0;1782;57;25,61;1,2;0;77,00 %;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2018;Tablettes;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2018;Tablettes;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2018;Tablettes;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2016;Tablettes;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2017;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2017;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Ordinateurs;0;0;0;0; --;0; --;octobre
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2018;Tablettes;0;0;0;0; --;0; --;octobre
2018;Tablettes;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2017;Téléphones mobiles;0;4215;127;71,45;1,4;0;31,80 %;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;828;21;14,8;1,7;0;31,86 %;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2016;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2016;Ordinateurs;0;236;21;6,13;1,6;0;<10%;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;346;19;9,25;1,2;0;79,00 %;octobre
2016;Tablettes;0;138;3;0,62;2,2;0;74,19 %;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;1185;23;12,33;1,8;0;36,03 %;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2016;Ordinateurs;0;101;6;2,71;2,5;0;54,59 %;octobre
2017;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2016;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;octobre
2018;Tablettes;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;1317;237;61,24;1,1;0;69,87 %;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Tablettes;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2016;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Tablettes;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Tablettes;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2017;Téléphones mobiles;0;21;0;0;2,3;0;53,85 %;octobre
2016;Tablettes;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2016;Tablettes;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Téléphones mobiles;0;4619;143;70,64;1,4;0;43,16 %;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2016;Tablettes;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;532;4;0,26;5,1;0;13,76 %;octobre
2016;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0;<10%;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2018;Tablettes;0;0;0;0; --;0; --;octobre
2016;Ordinateurs;0;0;0;0; --;0; --;octobre
2018;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2018;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Téléphones mobiles;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2016;Tablettes;0;0;0;0; --;0; --;octobre
2017;Ordinateurs;0;0;0;0; --;0; --;octobre
2016;Autre;0;0;0;0; --;0; --;octobre
2018;Autre;0;0;0;0; --;0; --;octobre
2017;Autre;0;0;0;0; --;0; --;octobre
2016;Ordinateurs;0;0;0;0; --;0; --;octobre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;38;2;1,03;1,9;0;82,61 %;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;7356;116;34,52;3,2;0;24,00 %;novembre
2016;Tablettes;0;15920;160;40,55;2,5;0;<10%;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;503;9;0,24;4,2;0;<10%;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;201;9;2,4;2;0;80,72 %;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0;<10%;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;226;38;10,64;1,4;0;13,20 %;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;20824;235;43,09;2,6;0;15,36 %;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;166;15;6,69;2,3;0;59,29 %;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;779;9;0,95;3,2;0;22,00 %;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;763;22;5,79;2;0;68,99 %;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;2888;96;34,23;1,9;0;71,45 %;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;1778;45;18,54;2;0;57,60 %;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;8;0;0;2,5;0;13,56 %;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;2629;93;36,22;1,7;0;83,17 %;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;6;0;0;5,7;0;<10%;novembre
2017;Tablettes;0;4001;85;35,47;1,9;0;76,44 %;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;174;31;9,38;1,3;0;61,27 %;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;354;8;1,11;2,4;0;41,02 %;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;724;2;0,12;5,7;0;<10%;novembre
2016;Téléphones mobiles;0;1857;34;1,23;3;0;<10%;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2016;Autre;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;857;165;38,67;1,1;0;77,00 %;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Tablettes;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;4719;137;79,89;3,1;0;41,09 %;novembre
2016;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2017;Autre;0;0;0;0; --;0; --;novembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;novembre
2017;Ordinateurs;0;0;0;0; --;0; --;novembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;2020;33;0,72;3,3;0;<10%;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;148842;1815;112,04;2,8;0;21,56 %;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;9813;162;53,12;3,2;0;20,93 %;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;315;14;1,86;1,9;0;39,92 %;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;54;0;0;2,3;0;67,50 %;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;2379;45;2,72;3;0;<10%;decembre
2017;Tablettes;0;17;1;0,05;3,5;0;<10%;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;842;14;0,39;4,5;0;<10%;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;1834;12;1,01;4;0;<10%;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;8201;132;12,23;2,1;0;49,59 %;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;1367;35;14,52;2,2;0;54,75 %;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;2327;72;30,62;2,1;0;74,06 %;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;7983;116;39,93;2;0;82,71 %;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Autre;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;127;6;1,53;1,7;0;70,56 %;decembre
2017;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2016;Ordinateurs;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2016;Tablettes;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
2016;Téléphones mobiles;0;0;0;0; --;0; --;decembre
2017;Tablettes;0;0;0;0; --;0; --;decembre
2017;Autre;0;0;0;0; --;0; --;decembre
